Zip Code,Receive Date/Time
60004-0000,"Tue, 19 Jan 2021 15:50:08 CST"
60804-0000,"Tue, 19 Jan 2021 15:46:41 CST"
,"Tue, 19 Jan 2021 15:46:48 CST"
60804-0000,"Tue, 19 Jan 2021 15:47:45 CST"
,"Tue, 19 Jan 2021 15:50:14 CST"
,"Tue, 19 Jan 2021 15:52:18 CST"
60804-0000,"Tue, 19 Jan 2021 15:52:23 CST"
60804-0000,"Tue, 19 Jan 2021 15:53:32 CST"
60804,"Tue, 19 Jan 2021 15:57:06 CST"
60804,"Tue, 19 Jan 2021 15:59:24 CST"
,"Tue, 19 Jan 2021 15:58:33 CST"
60804-0000,"Tue, 19 Jan 2021 15:58:50 CST"
,"Tue, 19 Jan 2021 16:00:38 CST"
,"Tue, 19 Jan 2021 16:01:19 CST"
60804-0000,"Tue, 19 Jan 2021 16:01:44 CST"
,"Tue, 19 Jan 2021 16:02:30 CST"
,"Tue, 19 Jan 2021 16:03:36 CST"
608040000,"Tue, 19 Jan 2021 16:04:28 CST"
60804,"Tue, 19 Jan 2021 16:06:39 CST"
,"Tue, 19 Jan 2021 16:09:18 CST"
60638-0000,"Tue, 19 Jan 2021 16:15:17 CST"
,"Tue, 19 Jan 2021 16:15:45 CST"
,"Tue, 19 Jan 2021 16:17:00 CST"
,"Tue, 19 Jan 2021 16:17:53 CST"
60623,"Tue, 19 Jan 2021 16:18:23 CST"
,"Tue, 19 Jan 2021 16:23:59 CST"
,"Tue, 19 Jan 2021 16:26:13 CST"
608040000,"Tue, 19 Jan 2021 16:26:39 CST"
,"Tue, 19 Jan 2021 16:27:41 CST"
,"Tue, 19 Jan 2021 16:32:40 CST"
,"Tue, 19 Jan 2021 16:33:21 CST"
60804-0000,"Tue, 19 Jan 2021 16:34:38 CST"
60804-0000,"Tue, 19 Jan 2021 16:40:53 CST"
60804-0000,"Tue, 19 Jan 2021 16:36:01 CST"
60804-0000,"Tue, 19 Jan 2021 16:37:59 CST"
,"Tue, 19 Jan 2021 16:38:36 CST"
,"Tue, 19 Jan 2021 16:42:44 CST"
60804-0000,"Tue, 19 Jan 2021 16:43:42 CST"
60804-0000,"Tue, 19 Jan 2021 16:44:50 CST"
60194,"Tue, 19 Jan 2021 16:46:33 CST"
60194,"Tue, 19 Jan 2021 16:49:25 CST"
,"Tue, 19 Jan 2021 16:46:48 CST"
,"Tue, 19 Jan 2021 16:48:20 CST"
60402,"Tue, 19 Jan 2021 16:48:32 CST"
60623-0000,"Tue, 19 Jan 2021 16:52:28 CST"
,"Tue, 19 Jan 2021 16:56:27 CST"
,"Tue, 19 Jan 2021 17:01:27 CST"
,"Tue, 19 Jan 2021 17:05:40 CST"
,"Tue, 19 Jan 2021 17:07:47 CST"
606090000,"Tue, 19 Jan 2021 17:11:48 CST"
60609-0000,"Tue, 19 Jan 2021 17:13:42 CST"
60804-0000,"Tue, 19 Jan 2021 17:19:24 CST"
60093-0000,"Tue, 19 Jan 2021 17:21:48 CST"
,"Tue, 19 Jan 2021 17:29:18 CST"
,"Tue, 19 Jan 2021 17:29:52 CST"
,"Tue, 19 Jan 2021 17:41:22 CST"
,"Wed, 20 Jan 2021 09:01:15 CST"
,"Wed, 20 Jan 2021 09:03:52 CST"
,"Wed, 20 Jan 2021 09:12:04 CST"
,"Wed, 20 Jan 2021 09:12:58 CST"
,"Wed, 20 Jan 2021 09:15:28 CST"
,"Wed, 20 Jan 2021 09:18:28 CST"
,"Wed, 20 Jan 2021 09:22:37 CST"
,"Wed, 20 Jan 2021 09:32:59 CST"
,"Wed, 20 Jan 2021 09:47:15 CST"
60804-0000,"Wed, 20 Jan 2021 09:49:49 CST"
,"Wed, 20 Jan 2021 09:50:17 CST"
,"Wed, 20 Jan 2021 09:50:18 CST"
60804-0000,"Wed, 20 Jan 2021 09:52:35 CST"
,"Wed, 20 Jan 2021 09:54:12 CST"
,"Wed, 20 Jan 2021 09:57:09 CST"
60804-0000,"Wed, 20 Jan 2021 09:57:50 CST"
60804-0000,"Wed, 20 Jan 2021 09:58:47 CST"
60804-0000,"Wed, 20 Jan 2021 10:02:37 CST"
60068-0000,"Wed, 20 Jan 2021 10:04:48 CST"
,"Wed, 20 Jan 2021 10:08:09 CST"
,"Wed, 20 Jan 2021 10:08:43 CST"
60510-0000,"Wed, 20 Jan 2021 10:10:40 CST"
,"Wed, 20 Jan 2021 10:10:56 CST"
60510-0000,"Wed, 20 Jan 2021 10:12:00 CST"
60623-0000,"Wed, 20 Jan 2021 10:14:32 CST"
60804-0000,"Wed, 20 Jan 2021 10:17:42 CST"
,"Wed, 20 Jan 2021 10:19:05 CST"
60804-0000,"Wed, 20 Jan 2021 10:22:43 CST"
,"Wed, 20 Jan 2021 10:23:11 CST"
,"Wed, 20 Jan 2021 10:23:17 CST"
,"Wed, 20 Jan 2021 10:25:14 CST"
60650,"Wed, 20 Jan 2021 10:27:33 CST"
,"Wed, 20 Jan 2021 10:28:35 CST"
,"Wed, 20 Jan 2021 10:29:24 CST"
,"Wed, 20 Jan 2021 10:32:11 CST"
60656-0000,"Wed, 20 Jan 2021 15:01:17 CST"
60656-0000,"Wed, 20 Jan 2021 15:24:13 CST"
60804-0000,"Wed, 20 Jan 2021 15:02:07 CST"
60804-0000,"Wed, 20 Jan 2021 15:21:29 CST"
60656-0000,"Wed, 20 Jan 2021 15:04:02 CST"
60656-0000,"Wed, 20 Jan 2021 15:22:22 CST"
60015-0000,"Wed, 20 Jan 2021 15:05:53 CST"
60015-0000,"Wed, 20 Jan 2021 15:27:55 CST"
60804-0000,"Wed, 20 Jan 2021 15:08:19 CST"
60804-0000,"Wed, 20 Jan 2021 15:26:13 CST"
,"Wed, 20 Jan 2021 15:10:01 CST"
60025-0000,"Wed, 20 Jan 2021 15:10:28 CST"
60025-0000,"Wed, 20 Jan 2021 15:28:46 CST"
60534-0000,"Wed, 20 Jan 2021 15:12:17 CST"
60534-0000,"Wed, 20 Jan 2021 15:33:14 CST"
60534-0000,"Wed, 20 Jan 2021 15:13:54 CST"
60534-0000,"Wed, 20 Jan 2021 15:32:45 CST"
60629-0000,"Wed, 20 Jan 2021 15:15:15 CST"
60629-0000,"Wed, 20 Jan 2021 15:37:03 CST"
60629-0000,"Wed, 20 Jan 2021 15:17:03 CST"
60629-0000,"Wed, 20 Jan 2021 15:36:29 CST"
60074-0000,"Wed, 20 Jan 2021 15:18:34 CST"
60074-0000,"Wed, 20 Jan 2021 15:44:41 CST"
60074-0000,"Wed, 20 Jan 2021 15:19:44 CST"
60074-0000,"Wed, 20 Jan 2021 15:38:57 CST"
60154-0000,"Wed, 20 Jan 2021 15:21:38 CST"
60154-0000,"Wed, 20 Jan 2021 15:39:33 CST"
60304-0000,"Wed, 20 Jan 2021 15:23:45 CST"
60304-0000,"Wed, 20 Jan 2021 15:43:02 CST"
60804-0000,"Wed, 20 Jan 2021 15:26:21 CST"
60804-0000,"Wed, 20 Jan 2021 15:43:50 CST"
60610-0000,"Wed, 20 Jan 2021 15:27:08 CST"
60610-0000,"Wed, 20 Jan 2021 15:41:40 CST"
60804-0000,"Wed, 20 Jan 2021 15:27:53 CST"
60804-0000,"Wed, 20 Jan 2021 15:46:42 CST"
,"Wed, 20 Jan 2021 15:29:15 CST"
60804,"Wed, 20 Jan 2021 15:29:51 CST"
60026-0000,"Wed, 20 Jan 2021 15:30:01 CST"
60026-0000,"Wed, 20 Jan 2021 15:45:52 CST"
60026-0000,"Wed, 20 Jan 2021 15:31:13 CST"
60026-0000,"Wed, 20 Jan 2021 15:31:16 CST"
60026-0000,"Wed, 20 Jan 2021 15:49:32 CST"
60015-0000,"Wed, 20 Jan 2021 15:31:57 CST"
60015-0000,"Wed, 20 Jan 2021 15:51:39 CST"
60015-0000,"Wed, 20 Jan 2021 15:32:37 CST"
60015-0000,"Wed, 20 Jan 2021 15:49:44 CST"
60629-0000,"Wed, 20 Jan 2021 15:33:28 CST"
60629-0000,"Wed, 20 Jan 2021 15:52:34 CST"
60804,"Wed, 20 Jan 2021 15:33:39 CST"
60804,"Wed, 20 Jan 2021 15:55:04 CST"
60646-0000,"Wed, 20 Jan 2021 15:34:33 CST"
60646-0000,"Wed, 20 Jan 2021 15:57:11 CST"
60139-0000,"Wed, 20 Jan 2021 15:35:21 CST"
60139-0000,"Wed, 20 Jan 2021 15:59:59 CST"
60561-0000,"Wed, 20 Jan 2021 15:35:57 CST"
60561-0000,"Wed, 20 Jan 2021 15:54:43 CST"
60804,"Wed, 20 Jan 2021 15:36:42 CST"
60804,"Wed, 20 Jan 2021 15:45:56 CST"
60513-0000,"Wed, 20 Jan 2021 15:37:22 CST"
60513-0000,"Wed, 20 Jan 2021 15:56:43 CST"
60525-0000,"Wed, 20 Jan 2021 15:37:36 CST"
60525-0000,"Wed, 20 Jan 2021 15:58:59 CST"
60804-0000,"Wed, 20 Jan 2021 15:38:58 CST"
60804-0000,"Wed, 20 Jan 2021 16:01:52 CST"
60804-0000,"Wed, 20 Jan 2021 15:39:02 CST"
60804,"Wed, 20 Jan 2021 15:40:10 CST"
60804-0000,"Wed, 20 Jan 2021 15:41:47 CST"
60804-0000,"Wed, 20 Jan 2021 16:10:09 CST"
60526-0000,"Wed, 20 Jan 2021 15:42:34 CST"
60526-0000,"Wed, 20 Jan 2021 16:13:40 CST"
60804-0000,"Wed, 20 Jan 2021 15:43:19 CST"
60804-0000,"Wed, 20 Jan 2021 16:09:15 CST"
60526-0000,"Wed, 20 Jan 2021 15:43:21 CST"
60526-0000,"Wed, 20 Jan 2021 16:11:37 CST"
60623-0000,"Wed, 20 Jan 2021 15:44:10 CST"
60623-0000,"Wed, 20 Jan 2021 16:16:39 CST"
60053-0000,"Wed, 20 Jan 2021 15:44:19 CST"
60053-0000,"Wed, 20 Jan 2021 16:20:25 CST"
60623-0000,"Wed, 20 Jan 2021 15:44:57 CST"
60623-0000,"Wed, 20 Jan 2021 16:14:21 CST"
60053-0000,"Wed, 20 Jan 2021 15:45:02 CST"
60053-0000,"Wed, 20 Jan 2021 16:18:52 CST"
60525-0000,"Wed, 20 Jan 2021 15:46:07 CST"
60525-0000,"Wed, 20 Jan 2021 16:21:19 CST"
60090-0000,"Wed, 20 Jan 2021 15:46:11 CST"
60090-0000,"Wed, 20 Jan 2021 16:24:16 CST"
,"Wed, 20 Jan 2021 15:46:52 CST"
60525-0000,"Wed, 20 Jan 2021 15:47:05 CST"
60525-0000,"Wed, 20 Jan 2021 16:21:23 CST"
60090-0000,"Wed, 20 Jan 2021 15:47:37 CST"
60090-0000,"Wed, 20 Jan 2021 16:23:26 CST"
608040000,"Wed, 20 Jan 2021 15:48:02 CST"
608040000,"Wed, 20 Jan 2021 16:25:38 CST"
,"Wed, 20 Jan 2021 15:49:05 CST"
60804-0000,"Wed, 20 Jan 2021 15:49:17 CST"
60804-0000,"Wed, 20 Jan 2021 16:24:28 CST"
60707-0000,"Wed, 20 Jan 2021 15:50:04 CST"
60707-0000,"Wed, 20 Jan 2021 16:28:51 CST"
60459-0000,"Wed, 20 Jan 2021 15:50:19 CST"
60459-0000,"Wed, 20 Jan 2021 16:30:53 CST"
60804-0000,"Wed, 20 Jan 2021 15:51:10 CST"
60804-0000,"Wed, 20 Jan 2021 16:37:12 CST"
60462-0000,"Wed, 20 Jan 2021 15:52:11 CST"
60462-0000,"Wed, 20 Jan 2021 16:33:01 CST"
60804-0000,"Wed, 20 Jan 2021 15:53:04 CST"
60804-0000,"Wed, 20 Jan 2021 15:59:15 CST"
60402-0000,"Wed, 20 Jan 2021 15:53:44 CST"
60402-0000,"Wed, 20 Jan 2021 16:40:10 CST"
60804-0000,"Wed, 20 Jan 2021 15:53:56 CST"
60804-0000,"Wed, 20 Jan 2021 16:34:07 CST"
60402-0000,"Wed, 20 Jan 2021 15:54:34 CST"
60402-0000,"Wed, 20 Jan 2021 16:42:21 CST"
604020000,"Wed, 20 Jan 2021 15:55:22 CST"
60804-0000,"Wed, 20 Jan 2021 15:56:04 CST"
60638-0000,"Wed, 20 Jan 2021 15:56:12 CST"
60804-0000,"Wed, 20 Jan 2021 15:57:01 CST"
60804-0000,"Wed, 20 Jan 2021 16:45:37 CST"
60804-0000,"Wed, 20 Jan 2021 15:57:14 CST"
60804-0000,"Wed, 20 Jan 2021 16:50:10 CST"
60804-0000,"Wed, 20 Jan 2021 15:58:01 CST"
60804-0000,"Wed, 20 Jan 2021 16:51:11 CST"
60546-0000,"Wed, 20 Jan 2021 15:58:27 CST"
60546-0000,"Wed, 20 Jan 2021 16:48:33 CST"
60130-0000,"Wed, 20 Jan 2021 15:58:54 CST"
60130-0000,"Wed, 20 Jan 2021 16:51:59 CST"
60523-0000,"Wed, 20 Jan 2021 15:59:38 CST"
60523-0000,"Wed, 20 Jan 2021 16:54:08 CST"
60301-0000,"Wed, 20 Jan 2021 15:59:56 CST"
60301-0000,"Wed, 20 Jan 2021 16:54:11 CST"
33901-0000,"Wed, 20 Jan 2021 16:01:00 CST"
60804-0000,"Wed, 20 Jan 2021 16:01:15 CST"
60804-0000,"Wed, 20 Jan 2021 16:56:18 CST"
60623-0000,"Wed, 20 Jan 2021 16:01:55 CST"
60623-0000,"Wed, 20 Jan 2021 17:00:10 CST"
60154-0000,"Wed, 20 Jan 2021 16:02:08 CST"
60601-0000,"Wed, 20 Jan 2021 16:02:32 CST"
60601-0000,"Wed, 20 Jan 2021 16:58:57 CST"
60076-0000,"Wed, 20 Jan 2021 16:02:52 CST"
60546-0000,"Wed, 20 Jan 2021 16:03:20 CST"
,"Wed, 20 Jan 2021 16:04:20 CST"
60804,"Wed, 20 Jan 2021 16:06:27 CST"
60402-0000,"Wed, 20 Jan 2021 16:21:27 CST"
60402-0000,"Wed, 20 Jan 2021 16:41:32 CST"
,"Wed, 20 Jan 2021 16:23:53 CST"
60804-0000,"Wed, 20 Jan 2021 16:28:06 CST"
60804-0000,"Wed, 20 Jan 2021 16:28:46 CST"
60804,"Wed, 20 Jan 2021 16:30:57 CST"
60804,"Wed, 20 Jan 2021 16:32:10 CST"
60402-0000,"Wed, 20 Jan 2021 16:33:00 CST"
60402-0000,"Wed, 20 Jan 2021 17:00:29 CST"
606180000,"Wed, 20 Jan 2021 16:36:48 CST"
,"Wed, 20 Jan 2021 17:10:27 CST"
,"Wed, 20 Jan 2021 17:25:56 CST"
60804-0000,"Wed, 20 Jan 2021 17:38:28 CST"
60402-0000,"Wed, 20 Jan 2021 17:46:28 CST"
60402-0000,"Wed, 20 Jan 2021 17:55:15 CST"
60513-0000,"Wed, 20 Jan 2021 18:06:09 CST"
60513-0000,"Wed, 20 Jan 2021 18:08:24 CST"
,"Wed, 20 Jan 2021 18:09:52 CST"
,"Wed, 20 Jan 2021 11:44:11 CST"
,"Wed, 20 Jan 2021 11:46:08 CST"
,"Wed, 20 Jan 2021 11:47:10 CST"
,"Wed, 20 Jan 2021 11:47:49 CST"
,"Wed, 20 Jan 2021 11:51:02 CST"
,"Wed, 20 Jan 2021 12:03:25 CST"
,"Wed, 20 Jan 2021 12:07:04 CST"
,"Wed, 20 Jan 2021 12:12:06 CST"
,"Wed, 20 Jan 2021 12:13:21 CST"
,"Wed, 20 Jan 2021 12:14:45 CST"
,"Wed, 20 Jan 2021 12:15:59 CST"
,"Wed, 20 Jan 2021 12:20:52 CST"
,"Wed, 20 Jan 2021 12:21:41 CST"
,"Wed, 20 Jan 2021 12:22:17 CST"
,"Wed, 20 Jan 2021 12:22:38 CST"
,"Wed, 20 Jan 2021 12:26:00 CST"
,"Wed, 20 Jan 2021 12:26:43 CST"
,"Wed, 20 Jan 2021 12:27:49 CST"
,"Wed, 20 Jan 2021 12:32:57 CST"
,"Wed, 20 Jan 2021 12:36:57 CST"
60804,"Wed, 20 Jan 2021 12:37:38 CST"
,"Wed, 20 Jan 2021 12:40:45 CST"
,"Wed, 20 Jan 2021 12:40:57 CST"
,"Wed, 20 Jan 2021 12:43:13 CST"
,"Wed, 20 Jan 2021 12:43:59 CST"
,"Wed, 20 Jan 2021 12:45:41 CST"
,"Wed, 20 Jan 2021 12:47:05 CST"
,"Wed, 20 Jan 2021 12:51:00 CST"
,"Wed, 20 Jan 2021 12:52:38 CST"
,"Wed, 20 Jan 2021 12:53:45 CST"
,"Wed, 20 Jan 2021 12:55:01 CST"
,"Wed, 20 Jan 2021 12:58:19 CST"
,"Wed, 20 Jan 2021 12:59:47 CST"
,"Wed, 20 Jan 2021 13:01:03 CST"
,"Wed, 20 Jan 2021 13:04:20 CST"
,"Wed, 20 Jan 2021 13:05:26 CST"
,"Wed, 20 Jan 2021 13:06:29 CST"
,"Wed, 20 Jan 2021 13:10:08 CST"
60804,"Tue, 19 Jan 2021 12:47:45 CST"
60804,"Tue, 19 Jan 2021 12:49:17 CST"
60804,"Tue, 19 Jan 2021 12:49:14 CST"
60804,"Tue, 19 Jan 2021 12:50:43 CST"
60804,"Tue, 19 Jan 2021 12:57:14 CST"
,"Tue, 19 Jan 2021 12:51:56 CST"
60804,"Tue, 19 Jan 2021 12:52:34 CST"
60804,"Tue, 19 Jan 2021 12:54:05 CST"
60804,"Tue, 19 Jan 2021 12:54:26 CST"
60804,"Tue, 19 Jan 2021 12:58:05 CST"
60464,"Tue, 19 Jan 2021 12:55:29 CST"
60804,"Tue, 19 Jan 2021 12:56:38 CST"
60804,"Tue, 19 Jan 2021 13:00:50 CST"
60804,"Tue, 19 Jan 2021 12:58:17 CST"
60804,"Tue, 19 Jan 2021 13:01:15 CST"
60804,"Tue, 19 Jan 2021 12:59:40 CST"
60804,"Tue, 19 Jan 2021 13:02:40 CST"
60804,"Tue, 19 Jan 2021 13:05:10 CST"
,"Tue, 19 Jan 2021 13:06:52 CST"
60804,"Tue, 19 Jan 2021 13:08:08 CST"
60804,"Tue, 19 Jan 2021 13:10:08 CST"
60804,"Tue, 19 Jan 2021 13:12:56 CST"
60804,"Tue, 19 Jan 2021 13:12:06 CST"
60804,"Tue, 19 Jan 2021 13:13:01 CST"
60804,"Tue, 19 Jan 2021 13:13:56 CST"
60804,"Tue, 19 Jan 2021 13:14:47 CST"
60804,"Tue, 19 Jan 2021 13:16:02 CST"
60804,"Tue, 19 Jan 2021 13:19:36 CST"
,"Tue, 19 Jan 2021 13:16:08 CST"
60804,"Tue, 19 Jan 2021 13:16:48 CST"
60804,"Tue, 19 Jan 2021 13:18:54 CST"
,"Tue, 19 Jan 2021 13:18:19 CST"
60804,"Tue, 19 Jan 2021 13:18:28 CST"
60804,"Tue, 19 Jan 2021 13:19:14 CST"
60804,"Tue, 19 Jan 2021 13:20:22 CST"
60525,"Tue, 19 Jan 2021 13:22:07 CST"
60525,"Tue, 19 Jan 2021 13:24:09 CST"
60804,"Tue, 19 Jan 2021 13:23:00 CST"
60804,"Tue, 19 Jan 2021 13:27:28 CST"
60804,"Tue, 19 Jan 2021 13:23:07 CST"
60016,"Tue, 19 Jan 2021 13:24:14 CST"
60016,"Tue, 19 Jan 2021 13:25:36 CST"
60804,"Tue, 19 Jan 2021 13:24:15 CST"
60804,"Tue, 19 Jan 2021 13:25:34 CST"
60804,"Tue, 19 Jan 2021 13:26:25 CST"
60804,"Tue, 19 Jan 2021 13:26:42 CST"
,"Tue, 19 Jan 2021 13:26:50 CST"
60804,"Tue, 19 Jan 2021 13:28:09 CST"
60804,"Tue, 19 Jan 2021 13:30:36 CST"
60525,"Tue, 19 Jan 2021 13:28:31 CST"
60804,"Tue, 19 Jan 2021 13:30:21 CST"
60804,"Tue, 19 Jan 2021 13:31:31 CST"
60804,"Tue, 19 Jan 2021 13:32:38 CST"
60804,"Tue, 19 Jan 2021 13:37:11 CST"
60804,"Tue, 19 Jan 2021 13:33:24 CST"
60804,"Tue, 19 Jan 2021 13:37:05 CST"
,"Tue, 19 Jan 2021 13:33:51 CST"
60804,"Tue, 19 Jan 2021 13:34:12 CST"
60804,"Tue, 19 Jan 2021 13:35:34 CST"
60804,"Tue, 19 Jan 2021 13:36:33 CST"
60614,"Tue, 19 Jan 2021 13:36:31 CST"
60614,"Tue, 19 Jan 2021 13:39:32 CST"
,"Tue, 19 Jan 2021 13:36:54 CST"
60614,"Tue, 19 Jan 2021 13:37:16 CST"
60614,"Tue, 19 Jan 2021 13:39:29 CST"
60804,"Tue, 19 Jan 2021 13:38:32 CST"
60804,"Tue, 19 Jan 2021 13:39:44 CST"
60804,"Tue, 19 Jan 2021 13:39:34 CST"
60804,"Tue, 19 Jan 2021 13:41:22 CST"
60546,"Tue, 19 Jan 2021 13:43:18 CST"
60546,"Tue, 19 Jan 2021 13:45:43 CST"
,"Tue, 19 Jan 2021 13:44:23 CST"
,"Tue, 19 Jan 2021 13:45:04 CST"
60804,"Tue, 19 Jan 2021 13:45:11 CST"
60546,"Tue, 19 Jan 2021 13:45:42 CST"
60804,"Tue, 19 Jan 2021 13:47:05 CST"
60804,"Tue, 19 Jan 2021 13:48:03 CST"
60804,"Tue, 19 Jan 2021 13:48:22 CST"
60130,"Tue, 19 Jan 2021 13:50:33 CST"
60804,"Tue, 19 Jan 2021 13:52:08 CST"
60804,"Tue, 19 Jan 2021 13:52:23 CST"
60650,"Tue, 19 Jan 2021 13:54:33 CST"
,"Tue, 19 Jan 2021 13:55:39 CST"
60804,"Tue, 19 Jan 2021 13:55:48 CST"
,"Tue, 19 Jan 2021 13:56:52 CST"
60172,"Tue, 19 Jan 2021 13:57:08 CST"
,"Tue, 19 Jan 2021 13:57:24 CST"
60546,"Tue, 19 Jan 2021 13:58:33 CST"
60546,"Tue, 19 Jan 2021 13:59:41 CST"
60546,"Tue, 19 Jan 2021 14:13:51 CST"
60546,"Tue, 19 Jan 2021 14:00:35 CST"
,"Tue, 19 Jan 2021 14:01:40 CST"
60527,"Tue, 19 Jan 2021 14:01:41 CST"
60804,"Tue, 19 Jan 2021 14:01:43 CST"
,"Tue, 19 Jan 2021 14:06:55 CST"
60804,"Tue, 19 Jan 2021 14:12:24 CST"
60804,"Tue, 19 Jan 2021 14:15:01 CST"
,"Tue, 19 Jan 2021 14:16:51 CST"
60402,"Tue, 19 Jan 2021 14:17:57 CST"
,"Tue, 19 Jan 2021 14:18:33 CST"
60804,"Tue, 19 Jan 2021 14:19:50 CST"
60804,"Tue, 19 Jan 2021 14:20:27 CST"
,"Tue, 19 Jan 2021 14:21:44 CST"
60804,"Tue, 19 Jan 2021 14:23:23 CST"
,"Tue, 19 Jan 2021 14:24:16 CST"
60804,"Tue, 19 Jan 2021 14:24:43 CST"
60804,"Tue, 19 Jan 2021 14:26:14 CST"
60804,"Tue, 19 Jan 2021 14:40:03 CST"
60804,"Tue, 19 Jan 2021 14:28:07 CST"
,"Tue, 19 Jan 2021 14:30:12 CST"
60804,"Tue, 19 Jan 2021 14:30:13 CST"
60804,"Tue, 19 Jan 2021 14:31:52 CST"
60804,"Tue, 19 Jan 2021 14:33:01 CST"
,"Wed, 20 Jan 2021 13:30:14 CST"
,"Wed, 20 Jan 2021 13:32:13 CST"
,"Wed, 20 Jan 2021 13:44:25 CST"
,"Wed, 20 Jan 2021 13:51:27 CST"
,"Wed, 20 Jan 2021 14:11:50 CST"
,"Wed, 20 Jan 2021 14:43:30 CST"
60804-0000,"Wed, 20 Jan 2021 14:43:37 CST"
60804-0000,"Wed, 20 Jan 2021 15:16:13 CST"
60035-0000,"Wed, 20 Jan 2021 14:45:50 CST"
60035-0000,"Wed, 20 Jan 2021 15:19:17 CST"
60804,"Wed, 20 Jan 2021 14:51:55 CST"
60804,"Wed, 20 Jan 2021 15:18:23 CST"
,"Wed, 20 Jan 2021 14:52:16 CST"
60457-0000,"Wed, 20 Jan 2021 14:54:24 CST"
60457-0000,"Wed, 20 Jan 2021 15:22:11 CST"
60457-0000,"Wed, 20 Jan 2021 14:56:11 CST"
60457-0000,"Wed, 20 Jan 2021 15:20:37 CST"
60402-0000,"Wed, 20 Jan 2021 14:56:43 CST"
60402-0000,"Wed, 20 Jan 2021 15:18:39 CST"
60154-0000,"Wed, 20 Jan 2021 14:58:55 CST"
60154-0000,"Wed, 20 Jan 2021 15:17:49 CST"
60804-0000,"Wed, 20 Jan 2021 14:59:22 CST"
60804-0000,"Wed, 20 Jan 2021 15:24:24 CST"
,"Wed, 20 Jan 2021 15:00:18 CST"
,"Wed, 20 Jan 2021 10:34:58 CST"
,"Wed, 20 Jan 2021 10:36:41 CST"
,"Wed, 20 Jan 2021 10:37:40 CST"
,"Wed, 20 Jan 2021 10:41:42 CST"
,"Wed, 20 Jan 2021 10:47:45 CST"
,"Wed, 20 Jan 2021 10:49:05 CST"
,"Wed, 20 Jan 2021 10:51:14 CST"
60467-0000,"Wed, 20 Jan 2021 10:51:42 CST"
60804-0000,"Wed, 20 Jan 2021 10:52:19 CST"
60804,"Wed, 20 Jan 2021 10:55:00 CST"
60546-0000,"Wed, 20 Jan 2021 10:55:22 CST"
,"Wed, 20 Jan 2021 10:57:03 CST"
60513-0000,"Wed, 20 Jan 2021 10:57:04 CST"
,"Wed, 20 Jan 2021 10:59:07 CST"
60804-0000,"Wed, 20 Jan 2021 11:00:37 CST"
60804-0000,"Wed, 20 Jan 2021 11:11:13 CST"
,"Wed, 20 Jan 2021 11:00:45 CST"
60611-0000,"Wed, 20 Jan 2021 11:01:52 CST"
60804-0000,"Wed, 20 Jan 2021 11:02:34 CST"
60611-0000,"Wed, 20 Jan 2021 11:02:55 CST"
,"Wed, 20 Jan 2021 11:03:16 CST"
,"Wed, 20 Jan 2021 11:04:39 CST"
60804-0000,"Wed, 20 Jan 2021 11:04:56 CST"
608040000,"Wed, 20 Jan 2021 11:07:14 CST"
60804-0000,"Wed, 20 Jan 2021 11:09:09 CST"
,"Wed, 20 Jan 2021 11:09:33 CST"
60804-0000,"Wed, 20 Jan 2021 11:11:01 CST"
60804-0000,"Wed, 20 Jan 2021 11:27:16 CST"
60804-0000,"Wed, 20 Jan 2021 11:12:39 CST"
60804-0000,"Wed, 20 Jan 2021 11:14:25 CST"
60623-0000,"Wed, 20 Jan 2021 11:17:52 CST"
60513,"Wed, 20 Jan 2021 11:18:15 CST"
60629-0000,"Wed, 20 Jan 2021 11:20:02 CST"
60513,"Wed, 20 Jan 2021 11:20:17 CST"
60804-0000,"Wed, 20 Jan 2021 11:21:32 CST"
,"Wed, 20 Jan 2021 11:22:44 CST"
,"Wed, 20 Jan 2021 11:24:21 CST"
60053,"Wed, 20 Jan 2021 11:24:37 CST"
,"Wed, 20 Jan 2021 11:26:32 CST"
60804,"Wed, 20 Jan 2021 11:26:38 CST"
60804,"Wed, 20 Jan 2021 11:35:18 CST"
60804-0000,"Wed, 20 Jan 2021 11:27:24 CST"
,"Wed, 20 Jan 2021 11:28:45 CST"
60804-0000,"Wed, 20 Jan 2021 11:28:45 CST"
60804-0000,"Wed, 20 Jan 2021 11:30:47 CST"
60804-0000,"Wed, 20 Jan 2021 11:31:57 CST"
,"Wed, 20 Jan 2021 11:32:37 CST"
,"Wed, 20 Jan 2021 11:34:05 CST"
60035-0000,"Wed, 20 Jan 2021 11:34:11 CST"
60035-0000,"Wed, 20 Jan 2021 11:35:20 CST"
60804-0000,"Wed, 20 Jan 2021 11:36:27 CST"
60007-0000,"Wed, 20 Jan 2021 11:37:15 CST"
60804-0000,"Wed, 20 Jan 2021 11:38:06 CST"
,"Wed, 20 Jan 2021 11:38:14 CST"
60546-0000,"Wed, 20 Jan 2021 11:38:54 CST"
,"Wed, 20 Jan 2021 11:39:25 CST"
60546,"Wed, 20 Jan 2021 11:40:12 CST"
60804-0000,"Wed, 20 Jan 2021 11:41:25 CST"
60804-0000,"Wed, 20 Jan 2021 11:42:03 CST"
,"Tue, 19 Jan 2021 15:30:46 CST"
,"Tue, 19 Jan 2021 15:46:17 CST"
,"Tue, 19 Jan 2021 15:49:00 CST"
